id,leto,mesec,dan,ura,minuta,sekunda,DOL,dolzina,SIR,sirina,globina,magnituda,regija
536112,2016,10,09,18,51,59.0,W,18.83,N,44.30,2,3.2,VIRGIN ISLANDS REGION
536111,2016,10,09,18,33,37.0,E,37.73,N,61.03,2,2.2,SOUTHERN GREECE
536140,2016,10,09,18,07,55.8,W,96.76,N,36.03,3,2.0,OKLAHOMA
536109,2016,10,09,18,05,28.0,E,19.75,N,75.33,2,2.1,"KERKIRA REGION, GREECE"
536108,2016,10,09,17,13,33.0,E,33.66,N,65.31,15,2.2,NEAR COAST OF SOUTH AUSTRALIA
536107,2016,10,09,16,50,13.1,E,28.16,N,35.92,8,2.0,EASTERN MEDITERRANEAN SEA
536106,2016,10,09,16,48,14.6,W,19.76,S,22.91,96,3.2,"TARAPACA, CHILE"
536290,2016,10,09,16,37,59.1,W,96.90,N,36.42,6,2.0,OKLAHOMA
536217,2016,10,09,16,36,32.6,E,20.16,N,38.14,7,2.5,GREECE
536102,2016,10,09,15,58,31.0,E,38.18,N,76.53,16,2.0,GREECE
536099,2016,10,09,15,04,53.7,E,40.54,N,14.80,5,2.2,GREECE
536104,2016,10,09,14,37,32.9,W,99.04,N,36.51,5,2.5,OKLAHOMA
536096,2016,10,09,14,18,36.7,W,73.19,N,45.08,144,3.5,NORTHERN COLOMBIA
536093,2016,10,09,13,59,23.8,E,27.70,N,39.01,8,1.9,WESTERN TURKEY
536089,2016,10,09,13,44,28.6,E,36.72,N,19.46,64,1.9,DODECANESE IS.-TURKEY BORDER REG
536085,2016,10,09,13,15,54.2,E,27.70,N,38.85,1,2.0,WESTERN TURKEY
536084,2016,10,09,13,13,07.7,E,40.93,N,40.10,11,2.8,EASTERN TURKEY
536084,2016,10,09,13,13,07.7,E,40.93,N,40.10,11,2.8,EASTERN TURKEY
536083,2016,10,09,13,02,29.1,W,66.64,N,17.89,6,2.2,PUERTO RICO REGION
536086,2016,10,09,12,57,26.0,E,62.41,N,58.73,2,4.7,NORWEGIAN SEA
536355,2016,10,09,12,40,28.0,W,36.44,S,28.41,5,3.8,OKLAHOMA
536070,2016,10,09,12,04,12.2,E,20.22,N,38.23,2,3.9,GREECE
536071,2016,10,09,11,58,04.8,E,27.87,N,37.25,26,1.7,WESTERN TURKEY
536063,2016,10,09,11,27,10.3,E,32.16,N,39.41,10,1.7,CENTRAL TURKEY
536088,2016,10,09,11,04,29.4,W,66.73,N,18.93,37,2.7,PUERTO RICO REGION
536061,2016,10,09,11,02,13.5,E,28.74,N,36.52,20,2.0,DODECANESE IS.-TURKEY BORDER REG
536079,2016,10,09,11,01,21.7,W,64.24,N,18.71,61,2.2,VIRGIN ISLANDS REGION
536068,2016,10,09,10,59,52.9,E,91.17,N,49.86,10,3.9,WESTERN MONGOLIA
536075,2016,10,09,10,59,36.3,W,66.64,N,17.88,12,2.4,PUERTO RICO REGION
536064,2016,10,09,10,56,46.0,W,73.15,N,60.16,148,3.1,NORTHERN COLOMBIA
536059,2016,10,09,10,52,24.4,E,27.70,N,39.01,7,2.7,WESTERN TURKEY
536058,2016,10,09,10,51,14.8,E,27.71,N,39.01,7,2.6,WESTERN TURKEY
536055,2016,10,09,10,39,21.5,E,13.21,N,42.63,11,2.8,CENTRAL ITALY
536052,2016,10,09,10,17,50.0,W,69.13,S,20.72,110,2.9,"TARAPACA, CHILE"
536052,2016,10,09,10,17,50.0,W,69.13,S,20.72,110,2.9,"TARAPACA, CHILE"
536050,2016,10,09,10,05,57.9,E,33.82,N,36.51,12,1.6,CENTRAL TURKEY
536073,2016,10,09,09,29,40.8,W,67.01,N,17.84,6,2.0,PUERTO RICO REGION
536048,2016,10,09,09,19,43.0,W,69.24,S,20.16,94,3.3,"TARAPACA, CHILE"
536045,2016,10,09,09,06,44.4,E,27.86,N,37.17,5,1.8,WESTERN TURKEY
536043,2016,10,09,09,03,51.7,E,27.87,N,37.15,5,1.7,WESTERN TURKEY
536245,2016,10,09,08,51,17.3,E,32.08,N,34.79,17,1.7,CYPRUS REGION
536038,2016,10,09,08,29,53.7,E,15.42,N,45.79,1,1.5,CROATIA
536041,2016,10,09,08,29,17.0,E,37.85,N,58.15,5,2.5,WESTERN TURKEY
536090,2016,10,09,08,13,30.0,E,35.57,N,83.33,5,2.0,CENTRAL TURKEY
536065,2016,10,09,07,49,30.3,W,64.27,N,18.53,5,2.3,VIRGIN ISLANDS REGION
536033,2016,10,09,07,26,22.0,E,37.78,N,60.52,1,2.1,SOUTHERN GREECE
536062,2016,10,09,07,00,33.9,W,66.67,N,17.88,10,2.3,PUERTO RICO REGION
536103,2016,10,09,07,00,30.0,E,36.52,N,83.33,19,1.7,WESTERN TURKEY
536028,2016,10,09,06,33,14.1,E,85.74,N,42.85,1,4.1,"NORTHERN XINJIANG, CHINA"
536024,2016,10,09,06,27,51.9,E,28.14,N,37.20,5,1.6,WESTERN TURKEY
536024,2016,10,09,06,27,51.9,E,28.14,N,37.20,5,1.6,WESTERN TURKEY
536022,2016,10,09,06,21,01.0,E,27.73,N,39.00,8,4.0,WESTERN TURKEY
536016,2016,10,09,06,07,00.0,W,71.57,S,29.86,33,3.4,"OFFSHORE COQUIMBO, CHILE"
536015,2016,10,09,05,56,04.9,E,31.46,N,38.91,9,1.8,WESTERN TURKEY
536014,2016,10,09,05,47,07.0,W,69.64,S,25.59,89,3.3,"ANTOFAGASTA, CHILE"
536013,2016,10,09,05,04,41.5,W,73.16,N,19.31,147,3.6,NORTHERN COLOMBIA
536009,2016,10,09,04,42,42.3,E,13.20,N,42.74,10,3.7,CENTRAL ITALY
536001,2016,10,09,04,11,12.8,E,26.69,N,36.66,159,3.6,"DODECANESE ISLANDS, GREECE"
535995,2016,10,09,03,57,16.0,W,71.43,S,30.71,49,3.8,"COQUIMBO, CHILE"
535994,2016,10,09,03,54,38.9,E,23.30,N,35.33,26,3.2,"CRETE, GREECE"
536002,2016,10,09,03,49,19.0,E,45.17,N,59.72,8,2.8,CROATIA
535990,2016,10,09,03,32,01.0,W,96.88,N,36.07,5,2.5,OKLAHOMA
535987,2016,10,09,03,29,02.5,E,39.92,N,39.31,2,2.2,GREECE
535986,2016,10,09,03,13,36.9,E,37.08,N,37.54,10,2.2,CENTRAL TURKEY
536004,2016,10,09,03,09,43.0,W,65.43,N,65.44,3,3.3,NORTHERN ALASKA
536037,2016,10,09,02,51,07.7,E,19.78,N,40.77,4,2.3,ALBANIA
535982,2016,10,09,02,47,28.9,E,13.19,N,42.74,10,3.1,CENTRAL ITALY
535982,2016,10,09,02,47,28.9,E,13.19,N,42.74,10,3.1,CENTRAL ITALY
535983,2016,10,09,02,47,12.0,W,68.72,S,22.77,90,2.8,"ANTOFAGASTA, CHILE"
535980,2016,10,09,02,45,55.9,E,43.17,N,38.57,8,1.8,EASTERN TURKEY
535981,2016,10,09,02,45,53.3,E,13.19,N,42.75,10,2.6,CENTRAL ITALY
536011,2016,10,09,02,28,48.0,E,40.61,N,64.67,5,1.6,WESTERN TURKEY
535979,2016,10,09,02,26,29.7,E,29.70,N,36.29,5,1.5,WESTERN TURKEY
536046,2016,10,09,02,20,31.2,E,23.36,N,35.38,39,2.1,"CRETE, GREECE"
535976,2016,10,09,02,15,26.2,E,42.69,N,38.79,15,2.1,MONTENEGRO
535977,2016,10,09,02,04,43.0,E,29.66,N,39.16,5,2.0,WESTERN TURKEY
535978,2016,10,09,01,42,54.3,W,62.35,N,13.83,20,2.7,CENTRAL ALASKA
536006,2016,10,09,01,25,31.9,W,66.81,N,17.82,9,2.0,PUERTO RICO REGION
536040,2016,10,09,01,24,51.9,E,19.29,N,39.73,2,2.5,"KERKIRA REGION, GREECE"
535975,2016,10,09,01,20,50.0,W,65.44,N,63.24,0,2.0,NORTHERN ALASKA
535968,2016,10,09,01,09,09.0,E,35.37,N,39.98,6,2.0,CENTRAL TURKEY
535967,2016,10,09,01,07,20.6,E,28.99,N,40.57,2,1.5,WESTERN TURKEY
535966,2016,10,09,01,02,40.9,W,70.55,S,31.37,115,4.1,"SAN JUAN, ARGENTINA"
535964,2016,10,09,00,53,24.0,W,48.74,N,35.61,19,2.4,WASHINGTON
535963,2016,10,09,00,37,34.0,E,28.96,N,40.61,5,1.6,WESTERN TURKEY
535962,2016,10,09,00,35,38.7,E,28.96,N,40.61,5,1.5,WESTERN TURKEY
535960,2016,10,09,00,24,49.4,E,28.95,N,40.61,6,1.8,WESTERN TURKEY
535959,2016,10,09,00,18,58.0,E,40.58,N,35.47,3,1.5,WESTERN TURKEY
535957,2016,10,09,00,12,17.3,E,28.97,N,40.61,5,1.8,WESTERN TURKEY
536005,2016,10,09,00,11,49.5,W,66.54,N,19.15,9,3.0,PUERTO RICO REGION
535955,2016,10,08,23,59,04.3,E,28.95,N,40.61,5,1.9,WESTERN TURKEY
535953,2016,10,08,23,57,09.1,E,13.12,N,42.76,10,2.8,CENTRAL ITALY
535952,2016,10,08,23,54,31.0,E,31.66,N,40.14,2,2.1,WESTERN TURKEY
535949,2016,10,08,23,44,17.2,E,28.97,N,40.61,5,1.7,WESTERN TURKEY
535950,2016,10,08,23,41,08.0,W,70.51,S,31.41,98,3.2,"SAN JUAN, ARGENTINA"
535948,2016,10,08,23,40,38.7,W,97.52,N,36.28,2,2.9,OKLAHOMA
535943,2016,10,08,23,31,57.1,E,28.97,N,40.60,4,1.7,WESTERN TURKEY
535992,2016,10,08,23,19,41.6,W,66.65,N,17.88,7,2.3,PUERTO RICO REGION
535991,2016,10,08,23,17,02.9,W,66.64,N,17.90,18,2.2,PUERTO RICO REGION
535940,2016,10,08,23,16,38.2,E,28.95,N,40.61,6,2.9,WESTERN TURKEY
535946,2016,10,08,23,13,42.1,E,28.97,N,40.61,4,1.7,WESTERN TURKEY
535945,2016,10,08,23,10,15.6,E,28.95,N,40.61,5,1.7,WESTERN TURKEY
535945,2016,10,08,23,10,15.6,E,28.95,N,40.61,5,1.7,WESTERN TURKEY
535944,2016,10,08,23,09,03.7,E,28.95,N,40.61,5,1.6,WESTERN TURKEY
535956,2016,10,08,23,07,27.5,E,60.97,S,29.20,2,4.6,SOUTHWEST INDIAN RIDGE
535936,2016,10,08,23,06,53.0,E,28.95,N,40.61,6,2.7,WESTERN TURKEY
535935,2016,10,08,23,02,46.7,E,28.95,N,40.62,6,3.6,WESTERN TURKEY
535925,2016,10,08,22,43,49.2,W,62.33,N,34.01,4,3.4,CENTRAL ALASKA
535927,2016,10,08,22,38,39.0,W,68.85,S,20.70,105,3.1,"TARAPACA, CHILE"
535942,2016,10,08,22,32,02.0,W,14.92,N,59.22,10,5.0,SAMOA ISLANDS REGION
536032,2016,10,08,22,20,55.1,E,20.38,N,37.80,5,2.3,IONIAN SEA
535926,2016,10,08,22,17,25.0,W,51.82,N,62.27,12,2.0,"ANDREANOF ISLANDS, ALEUTIAN IS."
535923,2016,10,08,21,48,47.6,E,28.97,N,40.61,6,1.9,WESTERN TURKEY
535924,2016,10,08,21,45,57.1,E,28.96,N,40.55,2,1.6,WESTERN TURKEY
535922,2016,10,08,21,43,23.0,W,71.37,S,19.36,28,3.2,"OFF COAST OF TARAPACA, CHILE"
535921,2016,10,08,21,37,20.3,E,40.61,N,43.80,6,3.3,WESTERN TURKEY
537013,2016,10,08,21,19,57.0,E,43.76,N,51.49,2,2.6,LIGURIAN SEA
535965,2016,10,08,21,14,19.2,E,40.88,N,49.42,14,1.9,WESTERN TURKEY
535912,2016,10,08,21,11,26.9,W,37.45,N,34.74,7,2.6,CENTRAL CALIFORNIA
535920,2016,10,08,20,51,57.1,E,37.57,N,47.96,12,2.0,SOUTHERN GREECE
535909,2016,10,08,20,17,29.9,E,29.21,N,37.85,16,2.2,WESTERN TURKEY
535902,2016,10,08,19,50,05.3,E,21.36,N,37.81,11,2.5,SOUTHERN GREECE
535897,2016,10,08,19,41,17.2,E,37.87,S,37.18,7,2.8,WESTERN TURKEY
535892,2016,10,08,19,13,50.0,W,71.17,S,35.68,108,3.6,"MAULE, CHILE"
535904,2016,10,08,19,12,53.0,E,37.86,N,61.27,12,3.1,SOUTHERN GREECE
535890,2016,10,08,19,03,01.2,E,42.75,N,32.24,11,2.6,CENTRAL ITALY
535888,2016,10,08,18,39,24.7,E,34.60,N,37.19,10,2.7,CENTRAL TURKEY
535907,2016,10,08,18,36,27.9,E,42.74,N,42.83,10,2.5,CENTRAL ITALY
535896,2016,10,08,18,28,27.7,E,41.11,N,26.69,3,2.4,ALBANIA
535910,2016,10,08,18,15,53.2,E,12.47,S,52.86,10,4.7,SOUTHWEST OF AFRICA
535910,2016,10,08,18,15,53.2,E,12.47,S,52.86,10,4.7,SOUTHWEST OF AFRICA
535881,2016,10,08,18,12,35.2,E,21.86,N,38.49,13,2.1,GREECE
535879,2016,10,08,18,11,09.6,E,13.19,N,42.74,11,3.9,CENTRAL ITALY
535880,2016,10,08,18,10,11.4,W,61.55,N,19.98,34,2.0,SOUTHERN ALASKA
535872,2016,10,08,17,33,23.0,W,70.38,S,21.58,16,2.4,"OFFSHORE ANTOFAGASTA, CHILE"
535870,2016,10,08,17,27,19.4,W,72.25,S,29.53,2,4.2,"OFFSHORE COQUIMBO, CHILE"
535871,2016,10,08,17,20,45.0,W,70.70,S,32.05,106,2.9,"COQUIMBO, CHILE"
535865,2016,10,08,17,11,19.8,E,38.68,N,32.67,5,2.5,CENTRAL TURKEY
535858,2016,10,08,16,47,23.8,W,58.58,N,33.05,5,2.0,SOUTHEASTERN ALASKA
535867,2016,10,08,16,23,26.1,W,96.90,N,36.41,6,2.2,OKLAHOMA
536030,2016,10,08,16,22,38.5,E,22.29,N,36.07,11,2.3,SOUTHERN GREECE
536314,2016,10,08,16,14,20.3,W,18.24,N,40.74,16,2.3,"MONA PASSAGE, PUERTO RICO"
535851,2016,10,08,15,48,18.3,E,39.49,N,40.75,25,2.3,EASTERN TURKEY
535852,2016,10,08,15,46,05.4,W,17.41,N,44.00,184,4.4,"VERACRUZ, MEXICO"
536303,2016,10,08,15,21,48.2,E,37.74,N,44.75,3,2.0,WESTERN TURKEY
535850,2016,10,08,14,57,58.2,W,68.69,S,24.51,133,3.8,"ANTOFAGASTA, CHILE"
535847,2016,10,08,14,53,14.0,E,38.20,N,38.18,7,2.2,EASTERN TURKEY
535866,2016,10,08,14,51,59.2,W,65.16,N,18.81,39,2.0,PUERTO RICO REGION
535846,2016,10,08,14,43,12.4,E,23.00,N,37.66,15,2.5,SOUTHERN GREECE
535848,2016,10,08,14,39,53.1,E,20.36,N,38.14,17,2.7,GREECE
535843,2016,10,08,14,09,32.2,E,36.76,N,39.28,66,2.1,DODECANESE IS.-TURKEY BORDER REG
535841,2016,10,08,14,01,25.2,W,37.72,N,36.24,10,2.4,OFFSHORE NORTHERN CALIFORNIA
535835,2016,10,08,13,06,16.7,E,24.41,N,38.58,14,2.2,AEGEAN SEA
535842,2016,10,08,13,04,14.0,E,23.74,N,34.70,20,2.1,"CRETE, GREECE"
535832,2016,10,08,13,02,52.2,E,39.98,N,38.81,12,2.1,GREECE
535864,2016,10,08,12,54,34.6,W,65.67,N,18.87,31,2.8,PUERTO RICO REGION
535839,2016,10,08,12,51,08.2,E,20.53,N,38.09,14,2.7,GREECE
535863,2016,10,08,12,41,09.0,W,66.62,N,17.85,11,2.5,PUERTO RICO REGION
535829,2016,10,08,12,40,58.9,E,13.19,N,42.75,11,3.2,CENTRAL ITALY
535831,2016,10,08,12,33,58.9,E,34.52,N,36.72,17,1.5,CENTRAL TURKEY
535827,2016,10,08,12,22,06.0,E,13.20,N,42.74,9,1.7,CENTRAL ITALY
535827,2016,10,08,12,22,06.0,E,13.20,N,42.74,9,1.7,CENTRAL ITALY
535826,2016,10,08,12,19,03.2,E,13.18,N,42.75,9,3.6,CENTRAL ITALY
535817,2016,10,08,12,08,08.3,W,96.93,N,36.39,8,2.9,OKLAHOMA
535845,2016,10,08,12,05,44.1,E,42.63,N,44.38,12,2.7,CENTRAL ITALY
535830,2016,10,08,11,40,33.7,E,21.34,N,37.82,1,2.0,SOUTHERN GREECE
535812,2016,10,08,11,10,29.9,W,98.71,N,36.43,5,3.1,OKLAHOMA
535809,2016,10,08,10,53,16.6,W,83.22,N,19.34,15,4.0,OFF COAST OF COSTA RICA
535813,2016,10,08,10,38,00.0,W,59.79,N,36.36,136,2.0,SOUTHERN ALASKA
535836,2016,10,08,10,10,39.6,W,66.62,N,17.86,15,2.3,PUERTO RICO REGION
535806,2016,10,08,09,58,43.9,E,31.59,N,40.13,5,2.2,WESTERN TURKEY
535807,2016,10,08,09,54,10.6,E,27.09,N,36.05,10,2.2,DODECANESE IS.-TURKEY BORDER REG
535804,2016,10,08,09,50,05.0,W,70.46,S,73.15,106,3.7,"ATACAMA, CHILE"
535838,2016,10,08,09,37,31.0,W,64.50,N,19.05,37,2.2,VIRGIN ISLANDS REGION
535803,2016,10,08,09,29,52.7,E,44.12,N,38.69,5,2.4,TURKEY-IRAN BORDER REGION
535802,2016,10,08,09,27,19.6,W,65.02,N,18.58,27,2.9,VIRGIN ISLANDS REGION
535800,2016,10,08,09,24,19.0,W,18.57,N,19.21,29,2.0,VIRGIN ISLANDS REGION
535837,2016,10,08,09,23,49.9,W,65.02,N,18.57,29,2.0,VIRGIN ISLANDS REGION
535833,2016,10,08,09,07,20.1,W,67.69,N,19.08,28,3.0,PUERTO RICO REGION
535796,2016,10,08,08,19,37.0,E,13.20,N,78.64,10,3.2,CENTRAL ITALY
535816,2016,10,08,08,09,07.8,W,66.96,N,17.89,11,2.3,PUERTO RICO REGION
536799,2016,10,08,07,55,04.6,W,25.37,N,48.36,144,4.5,"ANTOFAGASTA, CHILE"
535795,2016,10,08,07,43,10.0,W,53.36,N,61.76,13,2.1,"FOX ISLANDS, ALEUTIAN ISLANDS"
535790,2016,10,08,07,32,53.6,W,38.76,N,13.63,25,2.2,NORTHERN CALIFORNIA
535787,2016,10,08,06,35,30.0,E,39.18,N,63.21,7,2.6,WESTERN TURKEY
535799,2016,10,08,06,15,08.1,E,46.15,N,42.07,10,3.5,"CAUCASUS REGION, RUSSIA"
536203,2016,10,08,06,12,38.4,E,25.70,S,13.99,10,3.0,ZAMBIA
535778,2016,10,08,06,06,26.5,E,27.90,N,33.24,25,4.0,SOUTHERN IRAN
537012,2016,10,08,05,03,14.0,E,39.99,N,53.33,8,2.1,WESTERN TURKEY
537016,2016,10,08,04,47,19.0,E,39.34,N,67.14,5,2.3,EASTERN TURKEY
535774,2016,10,08,04,43,58.3,E,40.30,N,39.34,5,2.3,EASTERN TURKEY
535776,2016,10,08,04,43,46.7,W,71.17,S,29.40,53,4.3,"COQUIMBO, CHILE"
535772,2016,10,08,04,40,56.9,E,29.43,N,39.21,5,2.1,WESTERN TURKEY
535773,2016,10,08,04,37,40.8,W,20.37,S,36.11,10,4.9,NORTH ATLANTIC OCEAN
535769,2016,10,08,04,22,40.7,E,27.73,N,38.89,6,2.3,WESTERN TURKEY
535767,2016,10,08,04,00,51.5,E,40.55,N,39.23,4,2.2,EASTERN TURKEY
535766,2016,10,08,03,53,21.0,W,69.63,S,18.69,111,2.9,"TARAPACA, CHILE"
535765,2016,10,08,03,41,07.0,W,69.26,S,18.36,120,3.1,"TARAPACA, CHILE"
535762,2016,10,08,03,26,59.1,W,34.69,N,34.69,3,3.4,CENTRAL CALIFORNIA
535768,2016,10,08,03,19,43.0,W,73.18,N,63.25,143,2.3,NORTHERN COLOMBIA
535757,2016,10,08,02,46,40.9,E,34.82,N,40.51,6,2.3,CENTRAL TURKEY
535758,2016,10,08,02,46,15.6,E,27.64,N,38.57,7,2.2,WESTERN TURKEY
535764,2016,10,08,02,40,43.2,W,66.65,N,17.88,6,2.6,PUERTO RICO REGION
535756,2016,10,08,02,36,56.0,W,71.75,S,31.20,32,3.0,"OFFSHORE COQUIMBO, CHILE"
535755,2016,10,08,02,31,59.6,W,65.41,N,46.40,9,3.3,"NEAR S COAST OF CHUKOTKA, RUSSIA"
535744,2016,10,08,02,09,43.4,E,78.01,N,44.51,23,2.5,SVALBARD REGION
536117,2016,10,08,01,48,13.7,E,24.83,N,78.01,23,2.5,SVALBARD REGION
535743,2016,10,08,01,38,59.6,E,22.74,N,38.14,9,2.4,GREECE
535742,2016,10,08,01,35,26.7,E,38.82,N,34.70,1,1.9,EASTERN TURKEY
537010,2016,10,08,01,13,16.0,W,28.04,N,53.55,105,4.0,"LA RIOJA, ARGENTINA"
535728,2016,10,08,00,44,10.0,E,40.96,S,32.47,7,4.1,GREECE
535727,2016,10,08,00,30,31.3,E,20.39,N,38.32,11,2.5,GREECE
535725,2016,10,08,00,21,27.6,W,30.96,N,20.02,67,4.6,"COQUIMBO, CHILE"
535719,2016,10,07,23,32,42.8,E,70.32,N,36.53,209,4.4,"HINDU KUSH REGION, AFGHANISTAN"
535717,2016,10,07,23,31,54.5,W,18.87,N,33.26,8,3.0,VIRGIN ISLANDS REGION
535777,2016,10,07,23,23,03.3,E,46.00,N,42.14,2,3.2,"CAUCASUS REGION, RUSSIA"
535712,2016,10,07,23,21,56.8,W,17.87,N,37.54,5,2.5,PUERTO RICO REGION
536712,2016,10,07,23,05,20.0,W,55.52,N,64.10,7,2.7,OFF COAST OF SOUTHEASTERN ALASKA
535708,2016,10,07,22,01,04.0,E,26.84,N,37.48,6,2.3,"DODECANESE ISLANDS, GREECE"
535705,2016,10,07,21,54,18.5,E,27.51,N,40.81,4,1.8,WESTERN TURKEY
535705,2016,10,07,21,54,18.5,E,27.51,N,40.81,4,1.8,WESTERN TURKEY
535706,2016,10,07,21,53,35.4,W,35.75,N,44.65,4,2.2,OKLAHOMA
535707,2016,10,07,21,34,22.0,E,40.06,N,60.96,7,2.3,EASTERN TURKEY
535694,2016,10,07,20,42,40.0,W,75.30,N,36.75,0,4.2,COLOMBIA
535698,2016,10,07,20,20,20.8,W,97.62,N,36.82,5,2.9,OKLAHOMA
535697,2016,10,07,20,02,28.1,E,26.96,N,36.84,130,2.1,"DODECANESE ISLANDS, GREECE"
535692,2016,10,07,19,53,28.3,W,34.41,N,36.56,11,2.0,SOUTHERN CALIFORNIA
535691,2016,10,07,19,28,35.1,E,94.25,N,22.87,10,4.5,MYANMAR
535684,2016,10,07,19,28,18.0,W,71.71,S,34.98,58,2.5,"MAULE, CHILE"
535685,2016,10,07,19,27,53.0,W,68.53,S,21.31,116,3.8,"ANTOFAGASTA, CHILE"
535686,2016,10,07,19,14,18.0,W,64.99,N,73.17,6,2.1,VIRGIN ISLANDS REGION
535682,2016,10,07,18,54,00.3,E,13.13,N,42.78,10,2.7,CENTRAL ITALY
535679,2016,10,07,18,35,22.3,E,27.87,N,38.97,13,2.3,WESTERN TURKEY
535702,2016,10,07,18,30,28.4,W,64.95,N,19.00,36,2.4,VIRGIN ISLANDS REGION
535678,2016,10,07,18,23,24.0,W,37.87,N,60.61,9,2.2,UTAH
536288,2016,10,07,18,18,08.1,W,65.39,N,37.87,0,2.0,NORTHERN ALASKA
535720,2016,10,07,17,55,14.0,E,38.55,S,33.64,6,2.2,NEAR THE COAST OF WESTERN TURKEY
535676,2016,10,07,17,40,20.8,E,87.56,N,50.29,2,4.2,"SOUTHWESTERN SIBERIA, RUSSIA"
535674,2016,10,07,17,06,00.2,E,31.88,N,35.95,31,2.0,CYPRUS REGION
535669,2016,10,07,16,38,20.0,W,18.08,N,73.19,3,2.3,PUERTO RICO
535667,2016,10,07,16,20,03.2,E,37.20,N,39.42,2,3.0,CENTRAL TURKEY
535665,2016,10,07,16,17,30.9,W,22.12,N,56.59,35,2.5,"OFFSHORE ANTOFAGASTA, CHILE"
535680,2016,10,07,15,28,05.2,E,30.01,N,95.69,5,2.5,EASTERN MEDITERRANEAN SEA
535660,2016,10,07,15,16,15.1,E,29.80,N,35.84,8,2.1,EASTERN MEDITERRANEAN SEA
535703,2016,10,07,15,14,12.0,W,93.87,N,14.33,10,4.6,"OFF COAST OF CHIAPAS, MEXICO"
535659,2016,10,07,14,24,46.1,E,24.07,N,38.52,12,2.3,AEGEAN SEA
535655,2016,10,07,14,04,33.3,E,24.07,N,38.52,16,2.6,AEGEAN SEA
536150,2016,10,07,14,03,28.0,E,45.60,S,32.93,138,2.9,ROMANIA
535658,2016,10,07,14,02,28.3,E,26.63,N,45.60,138,2.9,ROMANIA
535673,2016,10,07,13,59,33.2,W,66.06,N,18.09,4,2.2,PUERTO RICO
535653,2016,10,07,13,52,47.9,E,34.34,N,36.46,16,1.7,CENTRAL TURKEY
535650,2016,10,07,13,46,18.7,W,18.24,N,33.03,154,3.5,"MONA PASSAGE, DOMINICAN REPUBLIC"
535657,2016,10,07,13,16,18.6,E,26.43,N,45.52,131,2.8,ROMANIA
535663,2016,10,07,12,38,29.4,E,40.44,N,47.64,12,2.4,EASTERN TURKEY
535642,2016,10,07,12,18,30.0,E,29.88,S,56.69,13,4.2,SOUTHEASTERN IRAN
535641,2016,10,07,11,52,49.0,W,32.65,N,59.86,25,3.1,"OFFSHORE VALPARAISO, CHILE"
535636,2016,10,07,11,20,39.1,E,49.82,N,33.05,21,1.9,GERMANY
535635,2016,10,07,11,12,46.0,W,74.05,N,80.26,30,3.1,COLOMBIA
535632,2016,10,07,10,48,49.5,E,29.70,N,35.68,3,2.1,EASTERN MEDITERRANEAN SEA
535631,2016,10,07,10,34,46.1,E,39.63,N,37.67,2,3.0,AEGEAN SEA
535626,2016,10,07,10,11,35.2,W,33.10,N,19.84,57,3.6,"VALPARAISO, CHILE"
535628,2016,10,07,10,00,25.0,W,71.22,S,33.10,57,3.6,"VALPARAISO, CHILE"
535625,2016,10,07,09,48,51.3,E,11.02,N,47.60,2,2.6,AUSTRIA REGION
535617,2016,10,07,09,25,46.1,E,18.30,N,45.19,6,4.1,CROATIA
535622,2016,10,07,09,17,43.3,W,67.76,N,18.21,7,2.9,"MONA PASSAGE, PUERTO RICO"
535722,2016,10,07,09,05,12.0,W,19.80,N,19.41,105,3.0,"TARAPACA, CHILE"
535611,2016,10,07,08,42,07.5,E,38.80,N,19.41,10,2.1,NEAR THE COAST OF WESTERN TURKEY
535610,2016,10,07,08,08,36.3,E,27.75,N,38.99,13,2.9,WESTERN TURKEY
535605,2016,10,07,08,06,49.2,E,33.39,N,36.22,5,2.2,CENTRAL TURKEY
535606,2016,10,07,08,03,17.3,E,29.73,N,35.68,14,2.1,EASTERN MEDITERRANEAN SEA
535607,2016,10,07,07,50,41.0,E,42.90,N,58.81,8,3.3,CENTRAL ITALY
535597,2016,10,07,07,39,25.0,E,27.62,N,38.58,5,2.2,WESTERN TURKEY
535690,2016,10,07,07,37,30.0,E,27.61,N,84.08,5,2.5,WESTERN TURKEY
535594,2016,10,07,07,27,07.6,E,38.60,N,46.52,5,2.5,WESTERN TURKEY
535601,2016,10,07,07,13,29.1,E,25.28,N,34.67,15,2.1,"CRETE, GREECE"
535587,2016,10,07,07,08,23.2,W,52.36,N,19.85,28,3.3,"FOX ISLANDS, ALEUTIAN ISLANDS"
535588,2016,10,07,06,55,00.0,W,72.05,S,30.48,29,2.5,"OFFSHORE COQUIMBO, CHILE"
535614,2016,10,07,06,25,35.5,W,64.43,N,19.69,45,3.4,VIRGIN ISLANDS REGION
536709,2016,10,07,06,19,55.0,W,41.01,N,54.62,14,2.3,NORTHERN CALIFORNIA
535582,2016,10,07,04,52,30.0,E,86.13,N,27.65,10,4.2,NEPAL
535579,2016,10,07,04,51,08.2,W,63.45,N,32.29,125,2.7,CENTRAL ALASKA
535578,2016,10,07,04,34,42.1,E,13.13,N,42.78,10,2.8,CENTRAL ITALY
535624,2016,10,07,03,43,03.6,E,10.67,N,47.48,5,2.1,AUSTRIA
535572,2016,10,07,03,26,12.2,E,23.32,N,35.37,30,3.5,"CRETE, GREECE"
